,center,left,right,steering,throttle,break,speed,qs
403,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_51_12_824.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_51_12_824.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_51_12_824.jpg,0.0,1.0,0.0,30.190279999999998,30.189401833333328
404,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_51_12_895.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_51_12_895.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_51_12_895.jpg,0.0,1.0,0.0,30.190309999999997,30.189402499999993
405,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_51_12_968.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_51_12_968.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_51_12_968.jpg,0.0,1.0,0.0,30.19027,30.189397583333328
406,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_51_13_042.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_51_13_042.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_51_13_042.jpg,0.0,1.0,0.0,30.190279999999998,30.189265333333328
407,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_51_13_115.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_51_13_115.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_51_13_115.jpg,0.0,1.0,0.0,30.1903,30.189098833333333
408,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_51_13_189.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_51_13_189.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_51_13_189.jpg,-0.05,1.0,0.0,30.189709999999998,30.18910583333333
409,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_51_13_261.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_51_13_261.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_51_13_261.jpg,-0.2,1.0,0.0,30.179809999999996,30.189101999999995
410,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_51_13_334.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_51_13_334.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_51_13_334.jpg,-0.18386970000000002,1.0,0.0,30.1868,30.18917591666666
411,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_51_13_409.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_51_13_409.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_51_13_409.jpg,0.0,1.0,0.0,30.189120000000003,30.189207249999992
412,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_51_13_480.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_51_13_480.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_51_13_480.jpg,0.0,1.0,0.0,30.189759999999996,30.189217666666657
413,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_51_13_551.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_51_13_551.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_51_13_551.jpg,0.0,1.0,0.0,30.19025,30.189222583333326
414,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_51_13_624.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_51_13_624.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_51_13_624.jpg,0.0,1.0,0.0,30.19027,30.18922349999999
415,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_51_13_696.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_51_13_696.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_51_13_696.jpg,0.0,1.0,0.0,30.190279999999998,30.18922391666666
416,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_51_13_768.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_51_13_768.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_51_13_768.jpg,0.0,1.0,0.0,30.1903,30.18922433333332
417,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_51_13_839.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_51_13_839.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_51_13_839.jpg,0.0,1.0,0.0,30.19027,30.18922458333332
418,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_51_13_915.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_51_13_915.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_51_13_915.jpg,0.0,1.0,0.0,30.190279999999998,30.18922508333332
419,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_51_13_988.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_51_13_988.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_51_13_988.jpg,0.0,1.0,0.0,30.19032,30.189225499999985
420,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_51_14_061.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_51_14_061.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_51_14_061.jpg,0.0,1.0,0.0,30.19029,30.18922549999999
421,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_51_14_135.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_51_14_135.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_51_14_135.jpg,0.0,1.0,0.0,30.19029,30.189206916666652
422,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_51_14_212.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_51_14_212.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_51_14_212.jpg,0.0,1.0,0.0,30.190309999999997,30.189077083333316
423,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_51_14_285.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_51_14_285.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_51_14_285.jpg,0.0,1.0,0.0,30.190309999999997,30.188970666666656
424,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_51_14_360.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_51_14_360.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_51_14_360.jpg,0.0,1.0,0.0,30.1903,30.188974916666655
425,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_51_14_432.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_51_14_432.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_51_14_432.jpg,0.0,1.0,0.0,30.190309999999997,30.188966999999987
426,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_51_14_508.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_51_14_508.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_51_14_508.jpg,0.0,1.0,0.0,30.19029,30.188963916666655
427,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_51_14_576.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_51_14_576.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_51_14_576.jpg,0.0,1.0,0.0,30.19029,30.188963666666655
428,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_51_14_652.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_51_14_652.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_51_14_652.jpg,0.0,1.0,0.0,30.190279999999998,30.18896383333332
429,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_51_14_725.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_51_14_725.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_51_14_725.jpg,0.0,1.0,0.0,30.19033,30.18896449999999
430,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_51_14_797.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_51_14_797.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_51_14_797.jpg,0.0,1.0,0.0,30.19029,30.188963833333325
431,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_51_14_871.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_51_14_871.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_51_14_871.jpg,0.0,1.0,0.0,30.190279999999998,30.188963666666663
432,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_51_14_947.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_51_14_947.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_51_14_947.jpg,0.0,1.0,0.0,30.190309999999997,30.18896366666666
433,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_51_15_021.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_51_15_021.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_51_15_021.jpg,0.0,1.0,0.0,30.190309999999997,30.188963666666663
434,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_51_15_095.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_51_15_095.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_51_15_095.jpg,0.0,1.0,0.0,30.19032,30.188961833333327
435,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_51_15_167.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_51_15_167.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_51_15_167.jpg,0.0,1.0,0.0,30.190279999999998,30.188953499999993
436,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_51_15_241.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_51_15_241.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_51_15_241.jpg,0.0,1.0,0.0,30.190279999999998,30.18882133333333
437,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_51_15_313.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_51_15_313.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_51_15_313.jpg,0.0,1.0,0.0,30.190309999999997,30.188664
438,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_51_15_383.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_51_15_383.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_51_15_383.jpg,0.0,1.0,0.0,30.1903,30.188669083333327
439,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_51_15_454.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_51_15_454.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_51_15_454.jpg,0.0,1.0,0.0,30.1903,30.188660833333326
440,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_51_15_526.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_51_15_526.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_51_15_526.jpg,0.0,1.0,0.0,30.19032,30.18865875
441,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_51_15_602.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_51_15_602.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_51_15_602.jpg,0.0,1.0,0.0,30.190309999999997,30.18865758333333
442,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_51_15_678.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_51_15_678.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_51_15_678.jpg,0.0,1.0,0.0,30.190279999999998,30.1886575
443,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_51_15_751.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_51_15_751.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_51_15_751.jpg,0.0,1.0,0.0,30.190340000000003,30.188658
444,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_51_15_822.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_51_15_822.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_51_15_822.jpg,0.0,1.0,0.0,30.190279999999998,30.188637583333335
445,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_51_15_893.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_51_15_893.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_51_15_893.jpg,0.0,1.0,0.0,30.190279999999998,30.18846475
446,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_51_15_961.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_51_15_961.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_51_15_961.jpg,0.0,1.0,0.0,30.19032,30.188091416666673
447,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_51_16_030.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_51_16_030.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_51_16_030.jpg,0.0,1.0,0.0,30.19026,30.18751533333334
448,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_51_16_107.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_51_16_107.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_51_16_107.jpg,0.0,1.0,0.0,30.19029,30.186709000000004
449,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_51_16_184.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_51_16_184.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_51_16_184.jpg,0.0,1.0,0.0,30.19012,30.18653208333334
450,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_51_16_261.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_51_16_261.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_51_16_261.jpg,0.0,1.0,0.0,30.190279999999998,30.186580166666673
451,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_51_16_336.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_51_16_336.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_51_16_336.jpg,0.0,1.0,0.0,30.19029,30.18667108333334
452,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_51_16_413.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_51_16_413.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_51_16_413.jpg,0.0,1.0,0.0,30.1903,30.186641166666675
453,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_51_16_489.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_51_16_489.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_51_16_489.jpg,0.0,1.0,0.0,30.190309999999997,30.186602666666676
454,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_51_16_565.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_51_16_565.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_51_16_565.jpg,0.0,1.0,0.0,30.1903,30.18653450000001
455,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_51_16_641.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_51_16_641.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_51_16_641.jpg,0.0,1.0,0.0,30.190279999999998,30.186485666666677
456,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_51_16_717.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_51_16_717.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_51_16_717.jpg,0.0,1.0,0.0,30.19029,30.18670633333334
457,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_51_16_793.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_51_16_793.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_51_16_793.jpg,0.0,1.0,0.0,30.190279999999998,30.18533258333334
458,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_51_16_869.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_51_16_869.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_51_16_869.jpg,-0.1,1.0,0.0,30.18768,30.18414291666668
459,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_51_16_944.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_51_16_944.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_51_16_944.jpg,-0.157941,1.0,0.0,30.18587,30.18300491666668
460,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_51_17_017.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_51_17_017.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_51_17_017.jpg,0.0,1.0,0.0,30.189759999999996,30.18311941666668
461,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_51_17_094.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_51_17_094.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_51_17_094.jpg,0.0,1.0,0.0,30.190140000000003,30.182514583333347
462,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_51_17_172.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_51_17_172.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_51_17_172.jpg,0.0,1.0,0.0,30.19022,30.179811083333345
463,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_51_17_250.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_51_17_250.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_51_17_250.jpg,0.0,1.0,0.0,30.19009,30.172947250000007
464,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_51_17_319.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_51_17_319.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_51_17_319.jpg,0.0,1.0,0.0,30.19033,30.156503333333344
465,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_51_17_388.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_51_17_388.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_51_17_388.jpg,0.0,1.0,0.0,30.19032,30.10474333333335
466,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_51_17_459.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_51_17_459.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_51_17_459.jpg,0.0,1.0,0.0,30.19025,30.040039250000014
467,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_51_17_529.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_51_17_529.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_51_17_529.jpg,0.0,1.0,0.0,30.19029,29.968176666666686
468,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_51_17_602.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_51_17_602.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_51_17_602.jpg,-0.1,1.0,0.0,30.187640000000002,29.886648666666687
469,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_51_17_676.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_51_17_676.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_51_17_676.jpg,-0.3,1.0,0.0,30.169240000000002,29.797003416666687
470,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_51_17_750.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_51_17_750.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_51_17_750.jpg,-0.07106423,1.0,0.0,30.19088,29.695153000000015
471,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_51_17_824.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_51_17_824.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_51_17_824.jpg,0.0,1.0,0.0,30.18955,29.585187250000015
472,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_51_17_898.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_51_17_898.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_51_17_898.jpg,0.0,1.0,0.0,30.190109999999997,29.467904083333348
473,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_51_17_972.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_51_17_972.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_51_17_972.jpg,0.0,1.0,0.0,30.19026,29.34806333333335
474,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_51_18_045.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_51_18_045.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_51_18_045.jpg,0.0,1.0,0.0,30.19032,29.229800000000015
475,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_51_18_117.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_51_18_117.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_51_18_117.jpg,0.0,1.0,0.0,30.1903,29.11387625000002
476,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_51_18_189.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_51_18_189.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_51_18_189.jpg,0.0,1.0,0.0,30.19032,28.999907666666683
477,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_51_18_257.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_51_18_257.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_51_18_257.jpg,0.0,1.0,0.0,30.19032,28.887310166666687
478,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_51_18_325.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_51_18_325.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_51_18_325.jpg,0.0,1.0,0.0,30.19032,28.77653650000002
479,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/center_2018_10_01_13_51_18_397.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/left_2018_10_01_13_51_18_397.jpg,/Users/garretttaylor/self-driving-car-sim/Outputs/IMG/right_2018_10_01_13_51_18_397.jpg,0.0,1.0,0.0,30.190279999999998,28.667133416666683
